"AA_Benchmark","AA_Throughput","Database","Isolation","Latency_25th","Latency_75th","Latency_90th","Latency_95th","Latency_99th","Latency_avg","Latency_max","Latency_median","Latency_min","PG_Cache_Hits","PG_Index_Hits","PG_disk_blocks_cache_hit","PG_disk_blocks_read","PG_index_scans","PG_rows_deleted","PG_rows_fetched","PG_rows_inserted","PG_rows_returned","PG_rows_updated","PG_sequential_scans","PG_transactions_committed","PG_transactions_rolled_back","Scalefactor","Terminals","Timestamp","allow_system_table_mods","application_name","archive_command","archive_mode","archive_timeout","array_nulls","authentication_timeout","autovacuum","autovacuum_analyze_scale_factor","autovacuum_analyze_threshold","autovacuum_freeze_max_age","autovacuum_max_workers","autovacuum_multixact_freeze_max_age","autovacuum_naptime","autovacuum_vacuum_cost_delay","autovacuum_vacuum_cost_limit","autovacuum_vacuum_scale_factor","autovacuum_vacuum_threshold","autovacuum_work_mem","backslash_quote","bgwriter_delay","bgwriter_lru_maxpages","bgwriter_lru_multiplier","block_size","bonjour","bonjour_name","bytea_output","check_function_bodies","checkpoint_completion_target","checkpoint_segments","checkpoint_timeout","checkpoint_warning","client_encoding","client_min_messages","cluster_name","commit_delay","commit_siblings","config_file","constraint_exclusion","cpu_index_tuple_cost","cpu_operator_cost","cpu_tuple_cost","cursor_tuple_fraction","data_checksums","data_directory","datestyle","db_user_namespace","deadlock_timeout","debug_assertions","debug_pretty_print","debug_print_parse","debug_print_plan","debug_print_rewritten","default_statistics_target","default_tablespace","default_text_search_config","default_transaction_deferrable","default_transaction_isolation","default_transaction_read_only","default_with_oids","dynamic_library_path","dynamic_shared_memory_type","effective_cache_size","effective_io_concurrency","enable_bitmapscan","enable_hashagg","enable_hashjoin","enable_indexonlyscan","enable_indexscan","enable_material","enable_mergejoin","enable_nestloop","enable_seqscan","enable_sort","enable_tidscan","escape_string_warning","event_source","exit_on_error","external_pid_file","extra_float_digits","from_collapse_limit","fsync","full_page_writes","geqo","geqo_effort","geqo_generations","geqo_pool_size","geqo_seed","geqo_selection_bias","geqo_threshold","gin_fuzzy_search_limit","gin_pending_list_limit","hba_file","hot_standby","hot_standby_feedback","huge_pages","ident_file","ignore_checksum_failure","ignore_system_indexes","integer_datetimes","intervalstyle","join_collapse_limit","krb_caseins_users","krb_server_keyfile","lc_collate","lc_ctype","lc_messages","lc_monetary","lc_numeric","lc_time","listen_addresses","lo_compat_privileges","local_preload_libraries","lock_timeout","log_autovacuum_min_duration","log_checkpoints","log_connections","log_destination","log_directory","log_disconnections","log_duration","log_error_verbosity","log_executor_stats","log_file_mode","log_filename","log_hostname","log_line_prefix","log_lock_waits","log_min_duration_statement","log_min_error_statement","log_min_messages","log_parser_stats","log_planner_stats","log_replication_commands","log_rotation_age","log_rotation_size","log_statement","log_statement_stats","log_temp_files","log_timezone","log_truncate_on_rotation","logging_collector","maintenance_work_mem","max_connections","max_files_per_process","max_function_args","max_identifier_length","max_index_keys","max_locks_per_transaction","max_pred_locks_per_transaction","max_prepared_transactions","max_replication_slots","max_stack_depth","max_standby_archive_delay","max_standby_streaming_delay","max_wal_senders","max_worker_processes","password_encryption","port","post_auth_delay","pre_auth_delay","quote_all_identifiers","random_page_cost","restart_after_crash","row_security","search_path","segment_size","seq_page_cost","server_encoding","server_version","server_version_num","session_preload_libraries","session_replication_role","shared_buffers","shared_preload_libraries","sql_inheritance","ssl","ssl_ca_file","ssl_cert_file","ssl_ciphers","ssl_crl_file","ssl_ecdh_curve","ssl_key_file","ssl_prefer_server_ciphers","ssl_renegotiation_limit","standard_conforming_strings","statement_timeout","stats_temp_directory","superuser_reserved_connections","synchronize_seqscans","synchronous_commit","synchronous_standby_names","syslog_facility","syslog_ident","tcp_keepalives_count","tcp_keepalives_idle","tcp_keepalives_interval","temp_buffers","temp_file_limit","temp_tablespaces","timezone","timezone_abbreviations","trace_notify","trace_recovery_messages","trace_sort","track_activities","track_activity_query_size","track_counts","track_functions","track_io_timing","transaction_deferrable","transaction_isolation","transaction_read_only","transform_null_equals","unix_socket_directories","unix_socket_group","unix_socket_permissions","update_process_title","vacuum_cost_delay","vacuum_cost_limit","vacuum_cost_page_dirty","vacuum_cost_page_hit","vacuum_cost_page_miss","vacuum_defer_cleanup_age","vacuum_freeze_min_age","vacuum_freeze_table_age","vacuum_multixact_freeze_min_age","vacuum_multixact_freeze_table_age","wal_block_size","wal_buffers","wal_keep_segments","wal_level","wal_log_hints","wal_receiver_status_interval","wal_receiver_timeout","wal_segment_size","wal_sender_timeout","wal_sync_method","wal_writer_delay","work_mem","xmlbinary","xmloption","zero_damaged_pages"
"tatp","99.99313513796233","postgres","TRANSACTION_SERIALIZABLE","0.002952","0.006824","0.010738","0.016314","0.026347","0.005941406666666667","0.078404","0.0042","0.001355","0.0014293091248360806","0.0014310470649055503","158.9785100286533","0.49426934097421205","16.663323782234958","0.3108882521489971","25.025787965616047","16.853868194842406","27.663323782234958","0.41117478510028654","0.008595988538681949","0.5931232091690545","0.4068767908309456","0.01","10","1417453878","off","","(disabled)","off","0","on","1min","off","0.1","50","200000000","3","400000000","1min","20ms","-1","0.2","50","-1","safe_encoding","10s","100","2","8192","off","","hex","on","0.5","3","5min","30s","utf8","notice","","1000","5","/home/parallels/git/dbtune/generator/../db/data/postgresql.conf","partition","0.005","0.0025","0.01","0.1","off","/home/parallels/git/dbtune/generator/../db/data","iso, mdy","off","1s","on","on","off","on","off","100","","pg_catalog.simple","off","read committed","off","off","$libdir","posix","4gb","1","on","on","on","on","on","on","on","on","on","on","on","on","postgresql","off","","3","8","off","on","on","5","0","0","0","2","12","0","4mb","/home/parallels/git/dbtune/generator/../db/data/pg_hba.conf","off","off","try","/home/parallels/git/dbtune/generator/../db/data/pg_ident.conf","off","off","on","postgres","8","off","","en_us.utf-8","en_us.utf-8","en_us.utf-8","en_us.utf-8","en_us.utf-8","en_us.utf-8","localhost","off","","0","-1","off","off","stderr","pg_log","off","off","default","off","0600","postgresql-%y-%m-%d_%h%m%s.log","off","","off","-1","error","warning","off","on","off","1d","10mb","none","off","-1","us/eastern","off","on","64mb","100","1000","100","63","32","64","64","0","0","2mb","30s","30s","0","8","on","5432","0","0","off","4","on","on","""$user"", public","1gb","1","utf8","9.5devel","90500","","origin","128mb","","on","off","","server.crt","none","","none","server.key","on","512mb","on","0","pg_stat_tmp","3","on","off","","local0","postgres","9","7200","75","8mb","-1","","us/eastern","default","off","log","off","on","1024","on","none","off","off","read committed","off","off","/tmp","","0777","on","0","200","20","1","10","0","50000000","150000000","5000000","150000000","8192","32mb","0","hot_standby","off","10s","1min","16mb","1min","fdatasync","1s","4mb","base64","content","off"
"ycsb_write_heavy","10.002832395567689","postgres","TRANSACTION_READ_COMMITTED","0.002855","0.003976","0.004726","0.004785","0.004842","0.0034255806451612904","0.004842","0.003291","0.00208","0.00019091718664378287","0.00019108580054321992","69.99712918660288","0.21339712918660286","8.018755980861243","0.21818181818181817","16.046698564593303","5.681148325358851","176.0068899521531","0.409377990430622","0.27291866028708134","0.941244019138756","0.05875598086124402","0.05","5","1417453883","off","","(disabled)","off","0","on","1min","off","0.1","50","200000000","3","400000000","1min","20ms","-1","0.2","50","-1","safe_encoding","10s","100","2","8192","off","","hex","on","0.5","3","5min","30s","utf8","notice","","1000","5","/home/parallels/git/dbtune/generator/../db/data/postgresql.conf","partition","0.005","0.0025","0.01","0.1","off","/home/parallels/git/dbtune/generator/../db/data","iso, mdy","off","1s","on","on","off","on","off","100","","pg_catalog.simple","off","read committed","off","off","$libdir","posix","4gb","1","on","on","on","on","on","on","on","on","on","on","on","on","postgresql","off","","3","8","off","on","on","5","0","0","0","2","12","0","4mb","/home/parallels/git/dbtune/generator/../db/data/pg_hba.conf","off","off","try","/home/parallels/git/dbtune/generator/../db/data/pg_ident.conf","off","off","on","postgres","8","off","","en_us.utf-8","en_us.utf-8","en_us.utf-8","en_us.utf-8","en_us.utf-8","en_us.utf-8","localhost","off","","0","-1","off","off","stderr","pg_log","off","off","default","off","0600","postgresql-%y-%m-%d_%h%m%s.log","off","","off","-1","error","warning","off","on","off","1d","10mb","none","off","-1","us/eastern","off","on","64mb","100","1000","100","63","32","64","64","0","0","2mb","30s","30s","0","8","on","5432","0","0","off","4","on","on","""$user"", public","1gb","1","utf8","9.5devel","90500","","origin","128mb","","on","off","","server.crt","none","","none","server.key","on","512mb","on","0","pg_stat_tmp","3","on","off","","local0","postgres","9","7200","75","8mb","-1","","us/eastern","default","off","log","off","on","1024","on","none","off","off","read committed","off","off","/tmp","","0777","on","0","200","20","1","10","0","50000000","150000000","5000000","150000000","8192","32mb","0","hot_standby","off","10s","1min","16mb","1min","fdatasync","1s","4mb","base64","content","off"
"wikipedia","112.29826569187644","postgres","TRANSACTION_SERIALIZABLE","0.65215","2.1945","2.282339","2.338281","2.467189","1.3422490890207714","2.517127","1.257736","0.005801","0.0010428758509021445","0.0010503730811350655","965.6164383561644","32.388830347734455","24.92413066385669","1.0853530031612224","87.83667017913594","172.4014752370917","92.33508956796628","3.7639620653319286","0.0505795574288725","0.9325605900948367","0.06743940990516333","1","10","1417453897","off","","(disabled)","off","0","on","1min","off","0.1","50","200000000","3","400000000","1min","20ms","-1","0.2","50","-1","safe_encoding","10s","100","2","8192","off","","hex","on","0.5","3","5min","30s","utf8","notice","","1000","5","/home/parallels/git/dbtune/generator/../db/data/postgresql.conf","partition","0.005","0.0025","0.01","0.1","off","/home/parallels/git/dbtune/generator/../db/data","iso, mdy","off","1s","on","on","off","on","off","100","","pg_catalog.simple","off","read committed","off","off","$libdir","posix","4gb","1","on","on","on","on","on","on","on","on","on","on","on","on","postgresql","off","","3","8","off","on","on","5","0","0","0","2","12","0","4mb","/home/parallels/git/dbtune/generator/../db/data/pg_hba.conf","off","off","try","/home/parallels/git/dbtune/generator/../db/data/pg_ident.conf","off","off","on","postgres","8","off","","en_us.utf-8","en_us.utf-8","en_us.utf-8","en_us.utf-8","en_us.utf-8","en_us.utf-8","localhost","off","","0","-1","off","off","stderr","pg_log","off","off","default","off","0600","postgresql-%y-%m-%d_%h%m%s.log","off","","off","-1","error","warning","off","on","off","1d","10mb","none","off","-1","us/eastern","off","on","64mb","100","1000","100","63","32","64","64","0","0","2mb","30s","30s","0","8","on","5432","0","0","off","4","on","on","""$user"", public","1gb","1","utf8","9.5devel","90500","","origin","128mb","","on","off","","server.crt","none","","none","server.key","on","512mb","on","0","pg_stat_tmp","3","on","off","","local0","postgres","9","7200","75","8mb","-1","","us/eastern","default","off","log","off","on","1024","on","none","off","off","read committed","off","off","/tmp","","0777","on","0","200","20","1","10","0","50000000","150000000","5000000","150000000","8192","32mb","0","hot_standby","off","10s","1min","16mb","1min","fdatasync","1s","4mb","base64","content","off"
"twitter","999.598992482077","postgres","TRANSACTION_SERIALIZABLE","9.03E-4","0.00223","0.0047","0.005736","0.011007","0.0021024954984994997","0.032535","0.001133","5.58E-4","0.0","0.0","412.0","76.0","0","0.0","273.5","0.0","732.0","0.0","0","0.5","0.5","0.1","5","1417453904","off","","(disabled)","off","0","on","1min","off","0.1","50","200000000","3","400000000","1min","20ms","-1","0.2","50","-1","safe_encoding","10s","100","2","8192","off","","hex","on","0.5","3","5min","30s","utf8","notice","","1000","5","/home/parallels/git/dbtune/generator/../db/data/postgresql.conf","partition","0.005","0.0025","0.01","0.1","off","/home/parallels/git/dbtune/generator/../db/data","iso, mdy","off","1s","on","on","off","on","off","100","","pg_catalog.simple","off","read committed","off","off","$libdir","posix","4gb","1","on","on","on","on","on","on","on","on","on","on","on","on","postgresql","off","","3","8","off","on","on","5","0","0","0","2","12","0","4mb","/home/parallels/git/dbtune/generator/../db/data/pg_hba.conf","off","off","try","/home/parallels/git/dbtune/generator/../db/data/pg_ident.conf","off","off","on","postgres","8","off","","en_us.utf-8","en_us.utf-8","en_us.utf-8","en_us.utf-8","en_us.utf-8","en_us.utf-8","localhost","off","","0","-1","off","off","stderr","pg_log","off","off","default","off","0600","postgresql-%y-%m-%d_%h%m%s.log","off","","off","-1","error","warning","off","on","off","1d","10mb","none","off","-1","us/eastern","off","on","64mb","100","1000","100","63","32","64","64","0","0","2mb","30s","30s","0","8","on","5432","0","0","off","4","on","on","""$user"", public","1gb","1","utf8","9.5devel","90500","","origin","128mb","","on","off","","server.crt","none","","none","server.key","on","512mb","on","0","pg_stat_tmp","3","on","off","","local0","postgres","9","7200","75","8mb","-1","","us/eastern","default","off","log","off","on","1024","on","none","off","off","read committed","off","off","/tmp","","0777","on","0","200","20","1","10","0","50000000","150000000","5000000","150000000","8192","32mb","0","hot_standby","off","10s","1min","16mb","1min","fdatasync","1s","4mb","base64","content","off"
"ycsb_write_heavy","10.002750259410519","postgres","TRANSACTION_READ_COMMITTED","0.00321","0.004878","0.005028","0.005159","0.005388","0.0037647096774193547","0.005388","0.0034","0.001866","0.00032190698344039304","0.00032145264949112225","23.16441005802708","0.14281108961960026","1.2172791747259832","0.08156028368794327","2.4845261121856868","0.8623468729851709","584.5148291424887","0.008381689232753063","0.6118633139909736","0.9996776273372018","0.0003223726627981947","0.05","5","1417453909","off","","(disabled)","off","0","on","1min","off","0.1","50","200000000","3","400000000","1min","20ms","-1","0.2","50","-1","safe_encoding","10s","100","2","8192","off","","hex","on","0.5","3","5min","30s","utf8","notice","","1000","5","/home/parallels/git/dbtune/generator/../db/data/postgresql.conf","partition","0.005","0.0025","0.01","0.1","off","/home/parallels/git/dbtune/generator/../db/data","iso, mdy","off","1s","on","on","off","on","off","100","","pg_catalog.simple","off","read committed","off","off","$libdir","posix","4gb","1","on","on","on","on","on","on","on","on","on","on","on","on","postgresql","off","","3","8","off","on","on","5","0","0","0","2","12","0","4mb","/home/parallels/git/dbtune/generator/../db/data/pg_hba.conf","off","off","try","/home/parallels/git/dbtune/generator/../db/data/pg_ident.conf","off","off","on","postgres","8","off","","en_us.utf-8","en_us.utf-8","en_us.utf-8","en_us.utf-8","en_us.utf-8","en_us.utf-8","localhost","off","","0","-1","off","off","stderr","pg_log","off","off","default","off","0600","postgresql-%y-%m-%d_%h%m%s.log","off","","off","-1","error","warning","off","on","off","1d","10mb","none","off","-1","us/eastern","off","on","64mb","100","1000","100","63","32","64","64","0","0","2mb","30s","30s","0","8","on","5432","0","0","off","4","on","on","""$user"", public","1gb","1","utf8","9.5devel","90500","","origin","128mb","","on","off","","server.crt","none","","none","server.key","on","512mb","on","0","pg_stat_tmp","3","on","off","","local0","postgres","9","7200","75","8mb","-1","","us/eastern","default","off","log","off","on","1024","on","none","off","off","read committed","off","off","/tmp","","0777","on","0","200","20","1","10","0","50000000","150000000","5000000","150000000","8192","32mb","0","hot_standby","off","10s","1min","16mb","1min","fdatasync","1s","4mb","base64","content","off"
"epinions","2793.2216013416355","postgres","TRANSACTION_SERIALIZABLE","0.568794","1.002636","1.004376","1.005801","1.010618","0.7819789062388167","1.088969","0.999995","0.007051","0.00011811928619036314","0.00011808737641728368","19.402623493264002","0.04006145119357126","1.6662727487591587","0.02044433939966911","2.5750413613802885","0.6939257858662254","1399.6054124320492","0.2791302292602222","0.7312692034979911","0.9992909477664854","0.0007090522335145356","0.5","10","1417453914","off","","(disabled)","off","0","on","1min","off","0.1","50","200000000","3","400000000","1min","20ms","-1","0.2","50","-1","safe_encoding","10s","100","2","8192","off","","hex","on","0.5","3","5min","30s","utf8","notice","","1000","5","/home/parallels/git/dbtune/generator/../db/data/postgresql.conf","partition","0.005","0.0025","0.01","0.1","off","/home/parallels/git/dbtune/generator/../db/data","iso, mdy","off","1s","on","on","off","on","off","100","","pg_catalog.simple","off","read committed","off","off","$libdir","posix","4gb","1","on","on","on","on","on","on","on","on","on","on","on","on","postgresql","off","","3","8","off","on","on","5","0","0","0","2","12","0","4mb","/home/parallels/git/dbtune/generator/../db/data/pg_hba.conf","off","off","try","/home/parallels/git/dbtune/generator/../db/data/pg_ident.conf","off","off","on","postgres","8","off","","en_us.utf-8","en_us.utf-8","en_us.utf-8","en_us.utf-8","en_us.utf-8","en_us.utf-8","localhost","off","","0","-1","off","off","stderr","pg_log","off","off","default","off","0600","postgresql-%y-%m-%d_%h%m%s.log","off","","off","-1","error","warning","off","on","off","1d","10mb","none","off","-1","us/eastern","off","on","64mb","100","1000","100","63","32","64","64","0","0","2mb","30s","30s","0","8","on","5432","0","0","off","4","on","on","""$user"", public","1gb","1","utf8","9.5devel","90500","","origin","128mb","","on","off","","server.crt","none","","none","server.key","on","512mb","on","0","pg_stat_tmp","3","on","off","","local0","postgres","9","7200","75","8mb","-1","","us/eastern","default","off","log","off","on","1024","on","none","off","off","read committed","off","off","/tmp","","0777","on","0","200","20","1","10","0","50000000","150000000","5000000","150000000","8192","32mb","0","hot_standby","off","10s","1min","16mb","1min","fdatasync","1s","4mb","base64","content","off"
"wikipedia","126.31886363382294","postgres","TRANSACTION_SERIALIZABLE","0.464848","2.166481","2.349121","2.406154","2.594194","1.3469549287598945","2.631399","1.544472","0.01549","0.0008847635590443143","0.0008893435192768802","723.3389830508474","20.896520963425512","23.367528991971454","0.9259589652096343","90.85548617305977","117.17038358608386","94.84121320249777","3.35771632471008","0.042818911685994644","0.9027653880463872","0.09723461195361284","1","10","1417453927","off","","(disabled)","off","0","on","1min","off","0.1","50","200000000","3","400000000","1min","20ms","-1","0.2","50","-1","safe_encoding","10s","100","2","8192","off","","hex","on","0.5","3","5min","30s","utf8","notice","","1000","5","/home/parallels/git/dbtune/generator/../db/data/postgresql.conf","partition","0.005","0.0025","0.01","0.1","off","/home/parallels/git/dbtune/generator/../db/data","iso, mdy","off","1s","on","on","off","on","off","100","","pg_catalog.simple","off","read committed","off","off","$libdir","posix","4gb","1","on","on","on","on","on","on","on","on","on","on","on","on","postgresql","off","","3","8","off","on","on","5","0","0","0","2","12","0","4mb","/home/parallels/git/dbtune/generator/../db/data/pg_hba.conf","off","off","try","/home/parallels/git/dbtune/generator/../db/data/pg_ident.conf","off","off","on","postgres","8","off","","en_us.utf-8","en_us.utf-8","en_us.utf-8","en_us.utf-8","en_us.utf-8","en_us.utf-8","localhost","off","","0","-1","off","off","stderr","pg_log","off","off","default","off","0600","postgresql-%y-%m-%d_%h%m%s.log","off","","off","-1","error","warning","off","on","off","1d","10mb","none","off","-1","us/eastern","off","on","64mb","100","1000","100","63","32","64","64","0","0","2mb","30s","30s","0","8","on","5432","0","0","off","4","on","on","""$user"", public","1gb","1","utf8","9.5devel","90500","","origin","128mb","","on","off","","server.crt","none","","none","server.key","on","512mb","on","0","pg_stat_tmp","3","on","off","","local0","postgres","9","7200","75","8mb","-1","","us/eastern","default","off","log","off","on","1024","on","none","off","off","read committed","off","off","/tmp","","0777","on","0","200","20","1","10","0","50000000","150000000","5000000","150000000","8192","32mb","0","hot_standby","off","10s","1min","16mb","1min","fdatasync","1s","4mb","base64","content","off"
"epinions","2092.9054467177284","postgres","TRANSACTION_SERIALIZABLE","0.634707","1.003764","1.006902","1.009931","1.03827","0.8142132091097309","1.133695","1.000551","0.006428","0.00015729157106215253","0.00015722846493391472","28.694099134539734","0.02974036191974823","2.2160503540519274","0.027222659323367426","3.3919748229740363","1.0450039339103068","2263.8503540519278","0.16129032258064516","1.0783634933123525","0.9995279307631786","0.00047206923682140047","0.5","10","1417453932","off","","(disabled)","off","0","on","1min","off","0.1","50","200000000","3","400000000","1min","20ms","-1","0.2","50","-1","safe_encoding","10s","100","2","8192","off","","hex","on","0.5","3","5min","30s","utf8","notice","","1000","5","/home/parallels/git/dbtune/generator/../db/data/postgresql.conf","partition","0.005","0.0025","0.01","0.1","off","/home/parallels/git/dbtune/generator/../db/data","iso, mdy","off","1s","on","on","off","on","off","100","","pg_catalog.simple","off","read committed","off","off","$libdir","posix","4gb","1","on","on","on","on","on","on","on","on","on","on","on","on","postgresql","off","","3","8","off","on","on","5","0","0","0","2","12","0","4mb","/home/parallels/git/dbtune/generator/../db/data/pg_hba.conf","off","off","try","/home/parallels/git/dbtune/generator/../db/data/pg_ident.conf","off","off","on","postgres","8","off","","en_us.utf-8","en_us.utf-8","en_us.utf-8","en_us.utf-8","en_us.utf-8","en_us.utf-8","localhost","off","","0","-1","off","off","stderr","pg_log","off","off","default","off","0600","postgresql-%y-%m-%d_%h%m%s.log","off","","off","-1","error","warning","off","on","off","1d","10mb","none","off","-1","us/eastern","off","on","64mb","100","1000","100","63","32","64","64","0","0","2mb","30s","30s","0","8","on","5432","0","0","off","4","on","on","""$user"", public","1gb","1","utf8","9.5devel","90500","","origin","128mb","","on","off","","server.crt","none","","none","server.key","on","512mb","on","0","pg_stat_tmp","3","on","off","","local0","postgres","9","7200","75","8mb","-1","","us/eastern","default","off","log","off","on","1024","on","none","off","off","read committed","off","off","/tmp","","0777","on","0","200","20","1","10","0","50000000","150000000","5000000","150000000","8192","32mb","0","hot_standby","off","10s","1min","16mb","1min","fdatasync","1s","4mb","base64","content","off"
"seats","17.32580035832561","postgres","TRANSACTION_SERIALIZABLE","0.050678","0.132043","0.164356","0.184381","0.200052","0.09023596153846153","0.200052","0.082936","0.004678","0.00012192523711176582","0.0001254143965279533","7.359749872383869","0.2114599285349668","1.0255232261357836","0.00012761613067891782","145.4975752935171","0.0011485451761102604","146.00127616130678","0.0049770290964777945","0.000638080653394589","0.01225114854517611","0.9877488514548239","1","10","1417453937","off","","(disabled)","off","0","on","1min","off","0.1","50","200000000","3","400000000","1min","20ms","-1","0.2","50","-1","safe_encoding","10s","100","2","8192","off","","hex","on","0.5","3","5min","30s","utf8","notice","","1000","5","/home/parallels/git/dbtune/generator/../db/data/postgresql.conf","partition","0.005","0.0025","0.01","0.1","off","/home/parallels/git/dbtune/generator/../db/data","iso, mdy","off","1s","on","on","off","on","off","100","","pg_catalog.simple","off","read committed","off","off","$libdir","posix","4gb","1","on","on","on","on","on","on","on","on","on","on","on","on","postgresql","off","","3","8","off","on","on","5","0","0","0","2","12","0","4mb","/home/parallels/git/dbtune/generator/../db/data/pg_hba.conf","off","off","try","/home/parallels/git/dbtune/generator/../db/data/pg_ident.conf","off","off","on","postgres","8","off","","en_us.utf-8","en_us.utf-8","en_us.utf-8","en_us.utf-8","en_us.utf-8","en_us.utf-8","localhost","off","","0","-1","off","off","stderr","pg_log","off","off","default","off","0600","postgresql-%y-%m-%d_%h%m%s.log","off","","off","-1","error","warning","off","on","off","1d","10mb","none","off","-1","us/eastern","off","on","64mb","100","1000","100","63","32","64","64","0","0","2mb","30s","30s","0","8","on","5432","0","0","off","4","on","on","""$user"", public","1gb","1","utf8","9.5devel","90500","","origin","128mb","","on","off","","server.crt","none","","none","server.key","on","512mb","on","0","pg_stat_tmp","3","on","off","","local0","postgres","9","7200","75","8mb","-1","","us/eastern","default","off","log","off","on","1024","on","none","off","off","read committed","off","off","/tmp","","0777","on","0","200","20","1","10","0","50000000","150000000","5000000","150000000","8192","32mb","0","hot_standby","off","10s","1min","16mb","1min","fdatasync","1s","4mb","base64","content","off"
"tatp","100.0051343499807","postgres","TRANSACTION_SERIALIZABLE","0.002496","0.004467","0.00773","0.0124","0.017376","0.004409966777408637","0.024381","0.003266","0.00151","0.0017564164059832546","0.0017584679876022117","178.28521126760563","0.7059859154929577","18.014084507042252","0.34683098591549294","28.160211267605632","18.711267605633804","31.413732394366196","0.6161971830985915","0.01056338028169014","0.7130281690140845","0.2869718309859155","0.01","10","1417453943","off","","(disabled)","off","0","on","1min","off","0.1","50","200000000","3","400000000","1min","20ms","-1","0.2","50","-1","safe_encoding","10s","100","2","8192","off","","hex","on","0.5","3","5min","30s","utf8","notice","","1000","5","/home/parallels/git/dbtune/generator/../db/data/postgresql.conf","partition","0.005","0.0025","0.01","0.1","off","/home/parallels/git/dbtune/generator/../db/data","iso, mdy","off","1s","on","on","off","on","off","100","","pg_catalog.simple","off","read committed","off","off","$libdir","posix","4gb","1","on","on","on","on","on","on","on","on","on","on","on","on","postgresql","off","","3","8","off","on","on","5","0","0","0","2","12","0","4mb","/home/parallels/git/dbtune/generator/../db/data/pg_hba.conf","off","off","try","/home/parallels/git/dbtune/generator/../db/data/pg_ident.conf","off","off","on","postgres","8","off","","en_us.utf-8","en_us.utf-8","en_us.utf-8","en_us.utf-8","en_us.utf-8","en_us.utf-8","localhost","off","","0","-1","off","off","stderr","pg_log","off","off","default","off","0600","postgresql-%y-%m-%d_%h%m%s.log","off","","off","-1","error","warning","off","on","off","1d","10mb","none","off","-1","us/eastern","off","on","64mb","100","1000","100","63","32","64","64","0","0","2mb","30s","30s","0","8","on","5432","0","0","off","4","on","on","""$user"", public","1gb","1","utf8","9.5devel","90500","","origin","128mb","","on","off","","server.crt","none","","none","server.key","on","512mb","on","0","pg_stat_tmp","3","on","off","","local0","postgres","9","7200","75","8mb","-1","","us/eastern","default","off","log","off","on","1024","on","none","off","off","read committed","off","off","/tmp","","0777","on","0","200","20","1","10","0","50000000","150000000","5000000","150000000","8192","32mb","0","hot_standby","off","10s","1min","16mb","1min","fdatasync","1s","4mb","base64","content","off"
"tpcc","87.32556106731315","postgres","TRANSACTION_READ_COMMITTED","0.008864","0.050172","0.068524","0.089943","0.112019","0.03244030534351145","0.141103","0.024404","0.003075","0.0010828586830828656","0.0010828205904968823","30661.527627302276","16.531960996749728","1028.6294691224268","1.039003250270856","29497.67497291441","650.4886240520043","29503.100758396533","7.104008667388949","0.041170097508125676","0.962080173347779","0.03791982665222102","1","2","1417454095","off","","(disabled)","off","0","on","1min","off","0.1","50","200000000","3","400000000","1min","20ms","-1","0.2","50","-1","safe_encoding","10s","100","2","8192","off","","hex","on","0.5","3","5min","30s","utf8","notice","","1000","5","/home/parallels/git/dbtune/generator/../db/data/postgresql.conf","partition","0.005","0.0025","0.01","0.1","off","/home/parallels/git/dbtune/generator/../db/data","iso, mdy","off","1s","on","on","off","on","off","100","","pg_catalog.simple","off","read committed","off","off","$libdir","posix","4gb","1","on","on","on","on","on","on","on","on","on","on","on","on","postgresql","off","","3","8","off","on","on","5","0","0","0","2","12","0","4mb","/home/parallels/git/dbtune/generator/../db/data/pg_hba.conf","off","off","try","/home/parallels/git/dbtune/generator/../db/data/pg_ident.conf","off","off","on","postgres","8","off","","en_us.utf-8","en_us.utf-8","en_us.utf-8","en_us.utf-8","en_us.utf-8","en_us.utf-8","localhost","off","","0","-1","off","off","stderr","pg_log","off","off","default","off","0600","postgresql-%y-%m-%d_%h%m%s.log","off","","off","-1","error","warning","off","on","off","1d","10mb","none","off","-1","us/eastern","off","on","64mb","100","1000","100","63","32","64","64","0","0","2mb","30s","30s","0","8","on","5432","0","0","off","4","on","on","""$user"", public","1gb","1","utf8","9.5devel","90500","","origin","128mb","","on","off","","server.crt","none","","none","server.key","on","512mb","on","0","pg_stat_tmp","3","on","off","","local0","postgres","9","7200","75","8mb","-1","","us/eastern","default","off","log","off","on","1024","on","none","off","off","read committed","off","off","/tmp","","0777","on","0","200","20","1","10","0","50000000","150000000","5000000","150000000","8192","32mb","0","hot_standby","off","10s","1min","16mb","1min","fdatasync","1s","4mb","base64","content","off"
